vertex_id,title,x,y,path
SO,Somalia,606.1,297.45,"M 15.299999999999955 -23.55000000000001 L 23.5 -35.849999999999966 L 23.699999999999932 -51.25 L 29.100000000000023 -52.94999999999999 L 35 -54.04999999999998 L 39.5 -57.349999999999994 L 43.69999999999993 -56.04999999999998 L 41.89999999999998 -50.44999999999999 L 42.60000000000002 -45.14999999999998 L 44.39999999999998 -44.349999999999994 L 40.39999999999998 -43.14999999999998 L 39.60000000000002 -35.75 L 36 -30.649999999999977 L 34.89999999999998 -27.55000000000001 L 31 -23.149999999999977 L 30.799999999999955 -21.25 L 26.899999999999977 -15.25 L 24 -7.849999999999966 L 20.699999999999932 -2.25 L 14.699999999999932 6.25 L 3.3999999999999773 18.25 L -1.7000000000000455 23.05000000000001 L -14.200000000000045 30.350000000000023 L -23.399999999999977 38.05000000000001 L -35.200000000000045 50.44999999999999 L -39.80000000000007 57.35000000000002 L -39.89999999999998 56.25 L -44.39999999999998 50.35000000000002 L -44.200000000000045 19.350000000000023 L -41.10000000000002 16.350000000000023 L -36.5 9.850000000000023 L -34.39999999999998 7.949999999999989 L -28.899999999999977 7.350000000000023 L -26 4.25 L -18.899999999999977 1.75 L -10.600000000000023 2.25 L 2 -11.050000000000011 Z"
CM,Cameroon,320.45,277.6,"M 16.150000000000034 -48.00000000000003 L 15.75 -46.400000000000034 L 17.75 -47.10000000000002 L 20.44999999999999 -44.30000000000001 L 21.150000000000034 -40.00000000000003 L 22.44999999999999 -39.50000000000003 L 23.150000000000034 -34.70000000000002 L 22.25 -31.700000000000017 L 22.650000000000034 -28.400000000000034 L 24.650000000000034 -24.30000000000001 L 27.850000000000023 -21.600000000000023 L 19.850000000000023 -21 L 15.150000000000034 -21.400000000000034 L 13.150000000000034 -18.5 L 16.650000000000034 -14.5 L 23.650000000000034 -8.700000000000045 L 26.25 -0.6000000000000227 L 24.05000000000001 1.7999999999999545 L 19.850000000000023 10.099999999999966 L 17.150000000000034 12.199999999999989 L 18.75 13 L 19.94999999999999 23.899999999999977 L 22.350000000000023 25.69999999999999 L 23.75 31.19999999999999 L 31.55000000000001 38.599999999999966 L 32.44999999999999 43.89999999999998 L 32.150000000000034 48.099999999999966 L 24.350000000000023 45.599999999999966 L 21.44999999999999 45.89999999999998 L 18.650000000000034 44.19999999999999 L 16.25 44.69999999999999 L 8.050000000000011 44.599999999999966 L 7.550000000000011 43.69999999999999 L -8.349999999999966 43.599999999999966 L -8.649999999999977 44.69999999999999 L -19.849999999999966 44.799999999999955 L -21.44999999999999 43.299999999999955 L -20.149999999999977 37.099999999999966 L -22.849999999999966 33.299999999999955 L -23.05000000000001 29.69999999999999 L -25.649999999999977 30 L -28.55000000000001 28.599999999999966 L -28.849999999999966 24.799999999999955 L -32.44999999999999 25 L -31.75 22.599999999999966 L -31.75 22.599999999999966 L -30.05000000000001 19.69999999999999 L -29.649999999999977 13.899999999999977 L -19.05000000000001 4.099999999999966 L -15.849999999999966 5.099999999999966 L -14.949999999999989 3.599999999999966 L -8.849999999999966 8.799999999999955 L -6.849999999999966 5.099999999999966 L -4.149999999999977 3.099999999999966 L -5.349999999999966 1.7999999999999545 L -1.5500000000000114 -4.300000000000011 L -1.349999999999966 -7.800000000000011 L 3.5500000000000114 -11.600000000000023 L 4.050000000000011 -16.30000000000001 L 6.850000000000023 -17.600000000000023 L 7.25 -22.200000000000017 L 8.850000000000023 -22.900000000000034 L 9.949999999999989 -27.400000000000034 L 13.449999999999989 -32.50000000000003 L 14.949999999999989 -32.20000000000002 L 18.55000000000001 -34.400000000000034 L 19.150000000000034 -40.20000000000002 L 15.050000000000011 -42.00000000000003 L 14.050000000000011 -48.00000000000003 Z  M 16.650000000000034 -48.10000000000002 L 16.75 -47.900000000000034 L 16.44999999999999 -48.10000000000002 Z"
CG,Republic of Congo,341.9,345.75,"M -13.399999999999977 -23.55000000000001 L -5.199999999999989 -23.44999999999999 L -2.7999999999999545 -23.94999999999999 L 0 -22.25 L 2.900000000000034 -22.55000000000001 L 10.700000000000045 -20.05000000000001 L 11 -24.25 L 13.400000000000034 -29.25 L 14.100000000000023 -34.55000000000001 L 21.600000000000023 -36.64999999999998 L 24.900000000000034 -35.25 L 30.200000000000045 -36.05000000000001 L 31.5 -34.75 L 31.400000000000034 -31.850000000000023 L 26.80000000000001 -23.649999999999977 L 26.80000000000001 -18.55000000000001 L 25.100000000000023 -14.050000000000011 L 25.900000000000034 -9.550000000000011 L 23.900000000000034 -3.9499999999999886 L 24.200000000000045 -1.25 L 20.400000000000034 2.9499999999999886 L 16.600000000000023 4.949999999999989 L 13.900000000000034 10.050000000000011 L 11.5 12.25 L 11 18.55000000000001 L 11.5 21.94999999999999 L 8.600000000000023 27.44999999999999 L 5.900000000000034 28.25 L 2.900000000000034 30.75 L -0.19999999999998863 34.75 L -3.7999999999999545 35.44999999999999 L -4.099999999999966 30.350000000000023 L -9.599999999999966 33.75 L -12.599999999999966 34.64999999999998 L -15 33.35000000000002 L -16.799999999999955 31.44999999999999 L -20.799999999999955 33.14999999999998 L -23.899999999999977 36.64999999999998 L -25.5 33.25 L -31.5 27.649999999999977 L -28.399999999999977 24.05000000000001 L -27 25.350000000000023 L -24.5 22.25 L -26.69999999999999 21.149999999999977 L -27.799999999999955 14.350000000000023 L -23.599999999999966 14.850000000000023 L -20.299999999999955 14.149999999999977 L -20.599999999999966 10.449999999999989 L -17.399999999999977 10.649999999999977 L -16 14.350000000000023 L -11.799999999999955 14.949999999999989 L -9.5 12.050000000000011 L -6.599999999999966 15.449999999999989 L -3.3999999999999773 7.449999999999989 L -4.099999999999966 3.0500000000000114 L -3.1999999999999886 -0.14999999999997726 L -6.399999999999977 -2.9499999999999886 L -8.799999999999955 -3.75 L -8.5 -7.050000000000011 L -3.5 -13.149999999999977 L -5.899999999999977 -17.05000000000001 L -9.199999999999989 -17.44999999999999 L -13.799999999999955 -15.649999999999977 L -14.699999999999989 -18.94999999999999 Z"
EH,Western Sahara,104.39999999999999,132.3,"M -34.89999999999999 32.69999999999999 L -35.3 32.099999999999994 L -34.69999999999999 26.799999999999983 L -23.89999999999999 25.899999999999977 L -16.19999999999999 26.099999999999994 L -14.499999999999986 22.399999999999977 L -11.099999999999994 18.19999999999999 L -9.599999999999994 8.099999999999994 L -7.499999999999986 4.5 L -3.5999999999999943 2.6999999999999886 L -1.4999999999999858 -1.200000000000017 L 3.8000000000000114 -5.300000000000011 L 7.000000000000014 -16.700000000000017 L 9.600000000000009 -17.400000000000006 L 12.800000000000011 -22.500000000000014 L 12.300000000000011 -24.80000000000001 L 16.30000000000001 -26.10000000000001 L 22.000000000000014 -24.80000000000001 L 26.40000000000002 -24.900000000000006 L 29.10000000000001 -27.10000000000001 L 34.40000000000002 -27.500000000000014 L 34.10000000000001 -32.60000000000001 L 35.3 -32.70000000000002 L 35.3 -29.10000000000001 L 35.3 -16.80000000000001 L 7.1000000000000085 -16.30000000000001 L 7.500000000000014 7 L 2.4000000000000057 9.099999999999994 L -0.8999999999999915 11.5 L -2.1999999999999886 14 L -1.4999999999999858 16.299999999999983 L -0.6999999999999886 26.899999999999977 L -34.19999999999999 27.599999999999994 Z"
BJ,Benin,235.05,262.6,"M 3.75 25 L -3.1500000000000057 25.799999999999955 L -5.350000000000023 26.399999999999977 L -4.050000000000011 25.799999999999955 L -5.850000000000023 22.5 L -5.350000000000023 19.799999999999955 L -5.75 2.3999999999999773 L -7.350000000000023 0.39999999999997726 L -8.150000000000006 -5.7000000000000455 L -12.950000000000017 -8.800000000000011 L -11.950000000000017 -14.200000000000017 L -10.050000000000011 -14.700000000000017 L -7.350000000000023 -18.30000000000001 L -2.5500000000000114 -18.00000000000003 L 0.6499999999999773 -22.100000000000023 L 0.3499999999999943 -24.80000000000001 L 4.449999999999989 -26.400000000000034 L 10.849999999999994 -20.400000000000034 L 9.949999999999989 -17.80000000000001 L 11.949999999999989 -15.400000000000034 L 12.949999999999989 -11.100000000000023 L 10.75 -8.400000000000034 L 10.349999999999994 -4.600000000000023 L 7.049999999999983 -1 L 6.75 1.599999999999966 L 4.049999999999983 2.1999999999999886 L 3.3499999999999943 12.099999999999966 L 4.349999999999994 19.399999999999977 Z"
BF,Burkina Faso,202.25,237.9,"M 33.44999999999999 2.5999999999999943 L 30.25 6.699999999999989 L 25.44999999999999 6.400000000000006 L 22.75 10 L 20.849999999999994 10.5 L 17.349999999999994 10.5 L 11.849999999999994 9.400000000000006 L 7.349999999999994 10.699999999999989 L -10.050000000000011 11 L -11.449999999999989 13.299999999999983 L -9.349999999999994 23.799999999999983 L -9.949999999999989 24.599999999999994 L -13.75 20.200000000000017 L -17.650000000000006 19.900000000000006 L -26.150000000000006 22.299999999999983 L -28.650000000000006 20.49999999999997 L -30.849999999999994 17 L -33.44999999999999 16.099999999999994 L -33.349999999999994 10.699999999999989 L -30.94999999999999 7.5 L -31.55000000000001 4 L -25.44999999999999 1.1999999999999886 L -24.05000000000001 -2.0999999999999943 L -24.849999999999994 -3.700000000000017 L -22.55000000000001 -4.599999999999994 L -23.849999999999994 -7.200000000000017 L -20.650000000000006 -10.300000000000011 L -16.25 -7.700000000000017 L -14.449999999999989 -8.800000000000011 L -14.650000000000006 -12.5 L -11.550000000000011 -12 L -11.150000000000006 -15.400000000000006 L -7.949999999999989 -17.5 L -4.25 -16.80000000000001 L -3.75 -19.30000000000001 L -1.4499999999999886 -19.400000000000006 L 4.050000000000011 -22.30000000000001 L 6.449999999999989 -24.5 L 10.849999999999994 -24.599999999999994 L 14.75 -23.200000000000017 L 14.25 -20.099999999999994 L 18.25 -12.599999999999994 L 21.05000000000001 -11.800000000000011 L 21.25 -7.300000000000011 L 26.150000000000006 -3.700000000000017 L 30.94999999999999 -4.300000000000011 L 32.150000000000006 -1.9000000000000057 L 30.650000000000006 -0.9000000000000057 Z"
TG,Togo,222.55,268.65,"M 7.149999999999977 20.350000000000023 L 5.549999999999983 20.650000000000034 L 3.4499999999999886 21.350000000000023 L -0.05000000000001137 18.650000000000034 L -2.25 15.25 L -1.25 11.050000000000011 L -1.950000000000017 3.5500000000000114 L -0.75 2.9500000000000455 L -3.6500000000000057 -0.8499999999999659 L -2.3500000000000227 -6.5499999999999545 L -4.950000000000017 -8.049999999999955 L -3.6500000000000057 -14.049999999999983 L -7.75 -17.049999999999983 L -6.950000000000017 -20.74999999999997 L -8.450000000000017 -21.349999999999966 L -2.950000000000017 -20.24999999999997 L 0.549999999999983 -20.24999999999997 L -0.45000000000001705 -14.849999999999966 L 4.349999999999994 -11.75 L 5.149999999999977 -5.649999999999977 L 6.75 -3.6499999999999773 L 7.149999999999977 13.75 L 6.649999999999977 16.450000000000045 L 8.449999999999989 19.75 Z"
NE,Niger,283.35,189.45,"M -37.45000000000002 52.75 L -43.85000000000002 46.75 L -47.95000000000002 48.35000000000002 L -47.650000000000034 51.05000000000001 L -50.45000000000002 47.55000000000001 L -48.95000000000002 46.55000000000001 L -50.150000000000034 44.150000000000006 L -54.95000000000002 44.75 L -59.85000000000002 41.150000000000006 L -60.05000000000001 36.650000000000006 L -62.85000000000002 35.85000000000002 L -66.85000000000002 28.350000000000023 L -66.35000000000002 25.25 L -59.95000000000002 24.450000000000017 L -56.95000000000002 21.850000000000023 L -38.55000000000001 21.05000000000001 L -35.45000000000002 17.850000000000023 L -32.85000000000002 11.650000000000006 L -32.45000000000002 6.550000000000011 L -32.75000000000003 -12.549999999999983 L -19.05000000000001 -15.649999999999977 L -5.25 -28.349999999999994 L 32.849999999999966 -52.75 L 45.75 -49.75 L 52.14999999999998 -44.54999999999998 L 58.44999999999999 -48.04999999999998 L 60.14999999999998 -38.94999999999999 L 60.25 -34.44999999999999 L 63.94999999999999 -29.44999999999999 L 63.349999999999966 -28.049999999999983 L 66.84999999999997 -24.25 L 65.04999999999995 -20.049999999999983 L 62.94999999999999 6.550000000000011 L 53.549999999999955 16.850000000000023 L 49.049999999999955 23.25 L 48.549999999999955 25.950000000000017 L 45.849999999999966 28.850000000000023 L 47.25 34.75 L 45.14999999999998 34.650000000000006 L 38.349999999999966 38.75 L 37.64999999999998 40.35000000000002 L 34.14999999999998 39.85000000000002 L 28.849999999999966 37.75 L 22.349999999999966 37.75 L 16.049999999999955 39.75 L 13.649999999999977 42.55000000000001 L 5.5499999999999545 41.75 L 0.3499999999999659 38.45000000000002 L -2.3500000000000227 38.35000000000002 L -5.4500000000000455 40.25 L -9.550000000000011 41.150000000000006 L -14.150000000000034 35.85000000000002 L -21.05000000000001 33.75 L -23.450000000000045 34.85000000000002 L -29.950000000000017 35.35000000000002 L -33.150000000000034 37.35000000000002 L -33.35000000000002 41.45000000000002 L -37.150000000000034 45.55000000000001 Z"
LY,Libya,360.6,108.10000000000001,"M -18.80000000000001 33.3 L -25.100000000000023 36.8 L -31.5 31.59999999999998 L -44.400000000000034 28.59999999999998 L -47.900000000000034 21.700000000000003 L -55.10000000000002 19.099999999999994 L -57.900000000000034 19.69999999999999 L -61 16.299999999999997 L -61.60000000000002 11.199999999999989 L -66.5 4.499999999999986 L -65.80000000000001 2.1999999999999886 L -62.80000000000001 0.7999999999999972 L -62.200000000000045 -2.500000000000014 L -63.80000000000001 -6.700000000000003 L -62.10000000000002 -12.200000000000003 L -63.400000000000034 -16.10000000000001 L -63.10000000000002 -24.400000000000006 L -64.5 -29.10000000000001 L -67.80000000000001 -34.10000000000001 L -65.80000000000001 -35.2 L -62.80000000000001 -36.400000000000006 L -59.400000000000034 -42.000000000000014 L -60.80000000000001 -46.900000000000006 L -54.30000000000001 -54.20000000000001 L -48.400000000000034 -57.60000000000001 L -49.400000000000034 -59.30000000000001 L -49 -64.80000000000001 L -49 -64.80000000000001 L -49 -64.80000000000001 L -41.700000000000045 -61.30000000000001 L -38.5 -61.00000000000001 L -33.200000000000045 -62.10000000000001 L -26.100000000000023 -60.30000000000001 L -23.600000000000023 -58.30000000000001 L -17.400000000000034 -57.00000000000001 L -14.800000000000011 -49.70000000000001 L -10 -45.900000000000006 L -4.2000000000000455 -45.400000000000006 L 1.2999999999999545 -44.000000000000014 L 8.199999999999989 -41.10000000000001 L 15 -36.10000000000001 L 18.099999999999966 -36.30000000000001 L 21.599999999999966 -38.400000000000006 L 24.099999999999966 -41.400000000000006 L 25 -45.400000000000006 L 23.099999999999966 -50.400000000000006 L 24.399999999999977 -55.00000000000001 L 28.599999999999966 -58.80000000000001 L 37.5 -62.60000000000001 L 42.099999999999966 -62.80000000000001 L 50.19999999999999 -59.80000000000001 L 50.19999999999999 -56.50000000000001 L 58.799999999999955 -53.30000000000001 L 66.39999999999998 -52.900000000000006 L 67.79999999999995 -49.80000000000001 L 65.29999999999995 -47.10000000000001 L 66.5 -41.2 L 63.89999999999998 -34.80000000000001 L 66.39999999999998 -25.400000000000006 L 66.39999999999998 42.2 L 66.39999999999998 60.3 L 57.89999999999998 60.3 L 57.89999999999998 64.8 L -10.200000000000045 29.09999999999998 Z"
LR,Liberia,136.35,288.29999999999995,"M 7.849999999999994 -9.499999999999943 L 9.450000000000017 -5.999999999999943 L 9.050000000000011 -2.7999999999999545 L 6.849999999999994 -0.49999999999994316 L 12.849999999999994 1.3000000000000682 L 13.849999999999994 3.7000000000000455 L 16.849999999999994 4.800000000000068 L 17.349999999999994 7.100000000000023 L 15.75 11.500000000000057 L 16.150000000000006 17.400000000000034 L 10.150000000000006 15.600000000000023 L 1.450000000000017 10.900000000000034 L -8.150000000000006 2.400000000000034 L -16.349999999999994 -1.8999999999999773 L -17.349999999999994 -3.699999999999932 L -16.549999999999997 -5.599999999999966 L -10.25 -10.999999999999943 L -10.25 -13.099999999999966 L -8.150000000000006 -14.299999999999955 L -7.549999999999983 -17.199999999999932 L -3.4499999999999886 -17.399999999999977 L -0.8499999999999943 -16.099999999999966 L 0.45000000000001705 -9.999999999999943 L -0.44999999999998863 -8.399999999999977 L 2.450000000000017 -6.2999999999999545 L 4.650000000000006 -7.099999999999966 L 6.050000000000011 -10.699999999999932 Z"
MW,Malawi,505.2,452.15,"M 5 -15.949999999999989 L 4.800000000000011 -16.149999999999977 L 4.800000000000011 -16.149999999999977 L 4.800000000000011 -16.149999999999977 Z  M 3.5 -17.25 L 3.400000000000034 -17.349999999999966 L 3.400000000000034 -17.549999999999955 L 3.400000000000034 -17.349999999999966 Z  M -0.19999999999998863 -30.44999999999999 L -1 -31.349999999999966 L -1 -31.349999999999966 Z  M -1.8999999999999773 -32.049999999999955 L -2 -32.14999999999998 L -1.8999999999999773 -32.14999999999998 Z  M -11.699999999999989 -33.049999999999955 L -7.599999999999966 -31.44999999999999 L -3.3999999999999773 -30.44999999999999 L -2.8999999999999773 -28.049999999999955 L -0.39999999999997726 -24.349999999999966 L -0.8999999999999773 -22.75 L 0 -13.649999999999977 L -2.5 -9.449999999999989 L 0.10000000000002274 -2.4499999999999886 L 0 0.8500000000000227 L 2.6000000000000227 3.4500000000000455 L 1.6999999999999886 5.850000000000023 L 3.1999999999999886 8.350000000000023 L 4.5 6.050000000000011 L 7.599999999999966 9.450000000000045 L 6.100000000000023 3.75 L 4.400000000000034 1.8500000000000227 L 6.300000000000011 3.4500000000000455 L 12.699999999999989 11.75 L 12.099999999999966 16.350000000000023 L 12.199999999999989 23.350000000000023 L 8.599999999999966 24.450000000000045 L 6.600000000000023 27.850000000000023 L 7.800000000000011 29.350000000000023 L 7.900000000000034 33.05000000000001 L 6.100000000000023 32.950000000000045 L 5.5 30.25 L 0.4000000000000341 24.850000000000023 L -0.8999999999999773 22.25 L 1.900000000000034 16.950000000000045 L 1.400000000000034 10.950000000000045 L 0.10000000000002274 9.350000000000023 L -5.099999999999966 10.150000000000034 L -5.800000000000011 11.150000000000034 L -9.399999999999977 6.050000000000011 L -11.099999999999966 6.350000000000023 L -12.699999999999989 3.3500000000000227 L -11.199999999999989 -0.9499999999999886 L -11.399999999999977 -4.949999999999989 L -8 -6.649999999999977 L -9 -9.949999999999989 L -9.099999999999966 -16.049999999999955 L -7.800000000000011 -18.25 L -8.399999999999977 -21.149999999999977 L -5.399999999999977 -23.149999999999977 L -7.899999999999977 -28.94999999999999 Z"
GM,Gambia,85.30000000000001,229.5,"M -11.900000000000006 3.4000000000000057 L -12.600000000000009 1.0999999999999943 L -10.400000000000006 -1.0999999999999943 L -10.400000000000006 -1.0999999999999943 L -1.5000000000000142 -1.3000000000000114 L 1.9999999999999858 -3.4000000000000057 L 6.299999999999983 -2.0999999999999943 L 8.399999999999991 -0.30000000000001137 L 11.399999999999991 -1.5 L 12.599999999999994 0.5999999999999943 L 7.999999999999986 1.5 L 1.6999999999999886 -1.4000000000000057 L 0.8999999999999915 0.09999999999999432 L -4.1000000000000085 1.0999999999999943 L -4.1000000000000085 2.5 L -11.300000000000011 2.5 Z"
TD,Chad,373.85,207.4,"M -35.650000000000034 23.099999999999994 L -33.450000000000045 22.19999999999999 L -35.35000000000002 20.599999999999994 L -36.75 22.099999999999994 L -36.950000000000045 22.099999999999994 L -37.55000000000001 21.69999999999999 L -37.25 22.19999999999999 L -39.35000000000002 22.19999999999999 L -43.25 16.799999999999983 L -44.650000000000034 10.900000000000006 L -41.950000000000045 8 L -41.450000000000045 5.299999999999983 L -36.950000000000045 -1.0999999999999943 L -27.55000000000001 -11.400000000000006 L -25.450000000000045 -38 L -23.650000000000034 -42.20000000000002 L -27.150000000000034 -46 L -26.55000000000001 -47.400000000000006 L -30.25 -52.400000000000006 L -30.350000000000023 -56.900000000000006 L -32.05000000000001 -66 L -23.450000000000045 -70.20000000000002 L 44.64999999999998 -34.5 L 44.64999999999998 -1 L 37.14999999999998 -0.9000000000000057 L 35.64999999999998 0.29999999999998295 L 36.049999999999955 3.299999999999983 L 33.44999999999999 8 L 30.94999999999999 9.199999999999989 L 32.349999999999966 12.900000000000006 L 28.44999999999999 16 L 30.149999999999977 19.69999999999999 L 27.349999999999966 22.099999999999994 L 27.349999999999966 25.799999999999983 L 29.649999999999977 24.900000000000006 L 33.049999999999955 30.599999999999994 L 32.44999999999999 34 L 35.64999999999998 36.400000000000006 L 35.14999999999998 40.5 L 31.75 39.79999999999998 L 25.549999999999955 43 L 25.75 44.900000000000006 L 19.549999999999955 50.599999999999994 L 17.94999999999999 53.400000000000006 L 14.649999999999977 55.79999999999998 L 3.349999999999966 56.79999999999998 L 1.4499999999999886 58.099999999999994 L 3.6499999999999773 59.70000000000002 L -0.9500000000000455 65.1 L -8.550000000000011 65.6 L -16.25 69.29999999999998 L -18.150000000000034 66.6 L -19.650000000000034 68.29999999999998 L -24.55000000000001 70.20000000000002 L -27.150000000000034 69.6 L -29.75 61.49999999999997 L -36.75 55.70000000000002 L -40.25 51.70000000000002 L -38.25 48.79999999999998 L -33.55000000000001 49.20000000000002 L -25.55000000000001 48.599999999999994 L -28.75 45.900000000000006 L -30.75 41.79999999999998 L -31.150000000000034 38.5 L -30.25 35.5 L -30.950000000000045 30.69999999999999 L -32.25 30.19999999999999 L -32.950000000000045 25.900000000000006 Z"
GA,Gabon,314.29999999999995,347.29999999999995,"M -15.199999999999932 -15.099999999999966 L -2.2999999999999545 -15.199999999999932 L -2.499999999999943 -24.999999999999943 L -2.199999999999932 -26.099999999999966 L 13.700000000000045 -25.999999999999943 L 14.200000000000045 -25.099999999999966 L 12.900000000000034 -20.499999999999943 L 13.800000000000068 -17.199999999999932 L 18.400000000000034 -18.999999999999943 L 21.700000000000045 -18.599999999999966 L 24.100000000000023 -14.699999999999932 L 19.100000000000023 -8.599999999999966 L 18.800000000000068 -5.2999999999999545 L 21.200000000000045 -4.499999999999943 L 24.400000000000034 -1.6999999999999318 L 23.500000000000057 1.5000000000000568 L 24.200000000000045 5.900000000000034 L 21.000000000000057 13.900000000000034 L 18.100000000000023 10.500000000000057 L 15.800000000000068 13.400000000000034 L 11.600000000000023 12.800000000000068 L 10.200000000000045 9.100000000000023 L 7.000000000000057 8.900000000000034 L 7.300000000000068 12.600000000000023 L 4.000000000000057 13.300000000000068 L -0.1999999999999318 12.800000000000068 L 0.9000000000000341 19.600000000000023 L 3.1000000000000227 20.700000000000045 L 0.6000000000000227 23.800000000000068 L -0.7999999999999545 22.500000000000057 L -3.8999999999999773 26.100000000000023 L -7.7999999999999545 22.000000000000057 L -7.899999999999977 20.900000000000034 L -14.099999999999966 15.800000000000068 L -19.499999999999943 8.900000000000034 L -18.799999999999955 4.500000000000057 L -21.599999999999966 4.100000000000023 L -24.399999999999977 -1.7999999999999545 L -21.499999999999943 -0.7999999999999545 L -19.599999999999966 -3.2999999999999545 L -19.299999999999955 -9.399999999999977 L -17.699999999999932 -7.699999999999932 L -14.999999999999943 -7.7999999999999545 L -17.699999999999932 -9.199999999999932 L -19.299999999999955 -11.999999999999943 L -16.499999999999943 -11.799999999999955 L -17.199999999999932 -14.799999999999955 Z"
DJ,Djibouti,575.8499999999999,240.75,"M 3.050000000000068 7.150000000000006 L 0.4500000000000455 6.349999999999994 L -5.249999999999886 7.550000000000011 L -6.649999999999864 6.25 L -5.849999999999909 5.550000000000011 L -6.649999999999864 4.650000000000006 L -6.949999999999932 2.4499999999999886 L -1.5499999999999545 -5.550000000000011 L 1.0500000000000682 -4.550000000000011 L 4.750000000000114 -7.550000000000011 L 6.550000000000068 -5.650000000000006 L 6.9500000000000455 -1.4499999999999886 L 1.650000000000091 1.0500000000000114 L 1.4500000000000455 2.25 L 5.750000000000114 2.9499999999999886 Z"
BI,Burundi,468.5,368.4,"M -2.3000000000000114 8.900000000000034 L -4.899999999999977 3.2000000000000455 L -6 -0.39999999999997726 L -5.800000000000011 -2.7999999999999545 L -7.600000000000023 -5.599999999999966 L -1.8999999999999773 -4.7999999999999545 L -0.10000000000002274 -6.099999999999966 L 0.10000000000002274 -8.899999999999977 L 5.399999999999977 -8.199999999999989 L 4.199999999999989 -4.399999999999977 L 7.600000000000023 -3.3999999999999773 L 7.399999999999977 -0.8999999999999773 L 4.600000000000023 1.1000000000000227 L 0.6999999999999886 7.400000000000034 Z"
AO,Angola,367.85,435.04999999999995,"M -48.150000000000034 -46.44999999999993 L -47.950000000000045 -48.849999999999966 L -49.85000000000002 -52.64999999999998 L -46.75 -56.14999999999998 L -42.75 -57.849999999999966 L -40.950000000000045 -55.94999999999993 L -46.25 -52.349999999999966 L -45.650000000000034 -46.74999999999994 Z  M -9.850000000000023 -38.74999999999994 L -7.150000000000034 -33.349999999999966 L -3.25 -27.149999999999977 L 2.0499999999999545 -27.849999999999966 L 11.949999999999989 -27.849999999999966 L 11.949999999999989 -31.449999999999932 L 13.25 -32.24999999999994 L 13.349999999999966 -36.349999999999966 L 19.75 -36.349999999999966 L 22.44999999999999 -37.049999999999955 L 21.649999999999977 -33.94999999999993 L 32.349999999999966 -33.94999999999993 L 32.049999999999955 -27.849999999999966 L 33.549999999999955 -24.449999999999932 L 32.94999999999999 -14.349999999999966 L 35.44999999999999 -11.649999999999977 L 36.75 -7.949999999999932 L 35.549999999999955 -3.849999999999966 L 36.14999999999998 -0.5499999999999545 L 38.64999999999998 -2.349999999999966 L 42.64999999999998 -1.7499999999999432 L 46.64999999999998 -2.949999999999932 L 49.549999999999955 -2.349999999999966 L 50.64999999999998 -3.749999999999943 L 51.44999999999999 0.7500000000000568 L 50.549999999999955 2.650000000000034 L 51.14999999999998 9.150000000000034 L 49.75 12.550000000000068 L 50.94999999999999 14.350000000000023 L 34.049999999999955 14.450000000000045 L 34.049999999999955 41.55000000000007 L 35.14999999999998 44.85000000000002 L 40.549999999999955 50.150000000000034 L 45.75 54.35000000000002 L 29.25 57.650000000000034 L 24.25 57.85000000000002 L 20.349999999999966 56.25000000000006 L 17.849999999999966 56.650000000000034 L 7.149999999999977 55.35000000000002 L 4.5499999999999545 52.25000000000006 L -30.850000000000023 52.35000000000002 L -33.05000000000001 52.55000000000007 L -39.55000000000001 48.650000000000034 L -44.650000000000034 51.150000000000034 L -49.05000000000001 50.450000000000045 L -51.25 51.35000000000002 L -50.85000000000002 44.650000000000034 L -51.450000000000045 38.75000000000006 L -49.450000000000045 37.150000000000034 L -47.150000000000034 29.650000000000034 L -46.75 24.050000000000068 L -45.25 21.950000000000045 L -45.25 18.450000000000045 L -41.650000000000034 14.550000000000068 L -41.650000000000034 13.050000000000068 L -38.150000000000034 11.150000000000034 L -35.85000000000002 8.250000000000057 L -34.55000000000001 4.150000000000034 L -34.150000000000034 -1.4499999999999318 L -34.950000000000045 -5.349999999999966 L -39.650000000000034 -13.249999999999943 L -41.35000000000002 -18.449999999999932 L -38.150000000000034 -21.349999999999966 L -38.25 -24.949999999999932 L -42.650000000000034 -33.849999999999966 L -42.85000000000002 -36.849999999999966 L -44.650000000000034 -38.349999999999966 L -47.55000000000001 -43.44999999999993 L -43.650000000000034 -44.049999999999955 L -39.950000000000045 -45.74999999999994 L -27.150000000000034 -45.549999999999955 L -13.650000000000034 -45.849999999999966 L -11.25 -45.24999999999994 Z"
